"","Gene","effect.size","p.value","q.value"
"ENSG00000093183.SEC22C","ENSG00000225378.AC015977.6",1.11903554537045,0.000758455161546704,0.0046560448141986
"ENSG00000154767.XPC","ENSG00000229370.AC092635.1",1.11901086902644,0.000175840528850079,0.00154407432130795
"ENSG00000178562.CD28","ENSG00000238005.RP11.443B7.1",1.11897368693094,0.000214690868712791,0.00178409703590154
"ENSG00000198937.CCDC167","ENSG00000242767.ZBTB20.AS4",1.11894215912593,2.94606470089361e-11,2.05630999544058e-09
"ENSG00000120333.MRPS14","ENSG00000162775.RBM15",1.1189301299706,8.64190963957397e-06,0.000166167092010173
"ENSG00000159692.CTBP1","ENSG00000235840.AC012363.13",1.11889676887784,0.000333347317345135,0.00248900201097631
"ENSG00000027697.IFNGR1","ENSG00000243861.RP11.656A15.1",1.1188527148245,0.00129135213515901,0.00712340942586482
"ENSG00000239672.NME1","ENSG00000188379.IFNA2",1.11878720690557,2.09908637561452e-07,7.79689880844731e-06
"ENSG00000143633.C1orf131","ENSG00000213171.LINGO4",1.11877960659027,2.0049857544396e-05,0.000318640563393216
"ENSG00000093010.COMT","ENSG00000170790.OR10A2",1.1187617459085,8.19658141775927e-08,3.3733446849979e-06
"ENSG00000204389.HSPA1A","ENSG00000080822.CLDND1",1.11875615103408,0.00173369430886427,0.00899171068465122
"ENSG00000107341.UBE2R2","ENSG00000250258.CTC.431G16.2",1.11875615103408,0.00171346544571007,0.00889890544235632
"ENSG00000196998.WDR45","ENSG00000249614.RP11.703G6.1",1.11875274985704,5.02731354386074e-06,0.000109106445988914
"ENSG00000120437.ACAT2","ENSG00000240373.SEC62.AS1",1.11874879671791,4.87159640048974e-05,0.000613537801793338
"ENSG00000236859.NIFK.AS1","ENSG00000227687.RP4.681L3.2",1.11874841835402,0.00131503338509713,0.00722756306692407
"ENSG00000092931.MFSD11","ENSG00000231997.FAM27D1",1.11872609460866,0.000881924819281296,0.00525260437801553
"ENSG00000049541.RFC2","ENSG00000168826.ZBTB49",1.11870425876017,0.000543082462441993,0.00357335508350559
"ENSG00000188938.FAM120AOS","ENSG00000268358.EPB41L4A.AS2",1.11867608379312,0.000437763746081515,0.00303330479330301
"ENSG00000167685.ZNF444","ENSG00000229414.KCNQ1.AS1",1.11866331840009,5.92883874442148e-05,0.000705646610087141
"ENSG00000100209.HSCB","ENSG00000110693.SOX6",1.11865915971397,0.000113148490361709,0.00112706574393339
"ENSG00000177383.MAGEF1","ENSG00000153165.RGPD3",1.11861982969309,5.41270835301713e-05,0.00066157253153779
"ENSG00000150093.ITGB1","ENSG00000253417.RP11.109J4.1",1.11861567598664,0.000184304751929766,0.0015910881453319
"ENSG00000140406.MESDC1","ENSG00000176076.KCNE1L",1.11861567598664,0.000214535400720087,0.00178358292352585
"ENSG00000172613.RAD9A","ENSG00000079841.RIMS1",1.11857912216155,0.000357842337457987,0.00262860575178111
"ENSG00000116584.ARHGEF2","ENSG00000237505.RP11.76N22.2",1.11857304749234,0.000171147414285222,0.00151402691699392
"ENSG00000048649.RSF1","ENSG00000172469.MANEA",1.1185708582702,3.05007764764185e-06,7.32903273339413e-05
"ENSG00000131238.PPT1","ENSG00000158022.TRIM63",1.11853179770012,4.77543697021977e-08,2.08706310705362e-06
"ENSG00000198841.KTI12","ENSG00000160055.TMEM234",1.11852802242077,0.000101505958101713,0.00104468411020024
"ENSG00000169062.UPF3A","ENSG00000234826.AC003084.2",1.11852731986641,1.23058810252755e-06,3.50506073148915e-05
"ENSG00000122435.TRMT13","ENSG00000126088.UROD",1.11850583107164,0.00094855172647562,0.00557515519678993
"ENSG00000148572.NRBF2","ENSG00000253428.CTB.43E15.2",1.11848401808934,0.00022570221039532,0.00185137994794784
"ENSG00000136840.ST6GALNAC4","ENSG00000181904.C5orf24",1.11843114839474,0.0019712706300423,0.00994507859556683
"ENSG00000096092.TMEM14A","ENSG00000180767.CHST13",1.11842017754612,0.000130213553217516,0.00123998963346315
"ENSG00000143815.LBR","ENSG00000118292.C1orf54",1.11841988984341,2.90056719243199e-06,7.01399845834918e-05
"ENSG00000163938.GNL3","ENSG00000143919.CAMKMT",1.11840338569035,4.07585198550148e-05,0.00053255385404514
"ENSG00000185658.BRWD1","ENSG00000254952.AP001257.1",1.11840039539844,0.000523068060360537,0.0034752656520816
"ENSG00000105287.PRKD2","ENSG00000043591.ADRB1",1.11838020704427,1.7702269897579e-05,0.000290289804559697
"ENSG00000005810.MYCBP2","ENSG00000008282.SYPL1",1.11832948230917,6.03236429708777e-07,1.93512965792942e-05
"ENSG00000177674.AGTRAP","ENSG00000204859.ZBTB48",1.11832553054763,2.13300004851161e-07,7.89210017949294e-06
"ENSG00000182195.LDOC1","ENSG00000248991.RP11.73G16.2",1.11832321351568,0.00180305199433206,0.00927900785621296
"ENSG00000173120.KDM2A","ENSG00000232295.RP11.154D6.1",1.1183226563998,0.00135364394133719,0.007392859071992
"ENSG00000105443.CYTH2","ENSG00000107581.EIF3A",1.11832052442005,3.93739095992676e-05,0.000519937524195457
"ENSG00000144659.SLC25A38","ENSG00000224220.AC104699.1",1.11829706762878,6.45858473760929e-06,0.000133231225605265
"ENSG00000183513.COA5","ENSG00000151418.ATP6V1G3",1.11828883150725,1.80016260873864e-05,0.000293180329141152
"ENSG00000204713.TRIM27","ENSG00000187098.MITF",1.11828203743465,0.000309499407997681,0.002356177075268
"ENSG00000076554.TPD52","ENSG00000249737.RP1.167G20.2",1.11827330868016,9.51449956076294e-07,2.82396867804265e-05
"ENSG00000165671.NSD1","ENSG00000173578.XCR1",1.11827027613763,5.65889181161596e-05,0.000683767808943197
"ENSG00000114120.SLC25A36","ENSG00000118640.VAMP8",1.11824914749214,0.00193001313550256,0.0097887677128031
"ENSG00000136247.ZDHHC4","ENSG00000214160.ALG3",1.11824806062471,6.01075770066688e-05,0.000712282263595817
"ENSG00000139436.GIT2","ENSG00000146731.CCT6A",1.1182448339905,4.44194811247994e-05,0.000570359307838984
"ENSG00000131269.ABCB7","ENSG00000138741.TRPC3",1.11821547693418,0.00184669351562412,0.00945031374128971
"ENSG00000147421.HMBOX1","ENSG00000250042.RP11.91J3.2",1.11821547693418,0.00182578789760349,0.0093724106650955
"ENSG00000124333.VAMP7","ENSG00000176979.TRIM60",1.1182110154486,0.000771064063929652,0.00470465121299376
"ENSG00000023697.DERA","ENSG00000112530.PACRG",1.11819884402841,0.00186284391107337,0.00950478240642202
"ENSG00000166199.ALKBH3","ENSG00000124507.PACSIN1",1.11817864537682,0.000618460300661926,0.00395727368338247
"ENSG00000145740.SLC30A5","ENSG00000163283.ALPP",1.11811087856668,0.00135749701439812,0.00740965500124786
"ENSG00000137574.TGS1","ENSG00000261037.CTC.471C19.1",1.118100003334,0.000668865996426191,0.00420481548969249
"ENSG00000156256.USP16","ENSG00000134817.APLNR",1.11809229389179,1.17435354672298e-06,3.35491856563815e-05
"ENSG00000100418.DESI1","ENSG00000255300.RP11.148I19.1",1.11808162987976,0.00010614744368287,0.0010762496254159
"ENSG00000159479.MED8","ENSG00000225886.RP11.288L9.4",1.11806499373347,0.000188701565064213,0.00161314864167724
"ENSG00000054148.PHPT1","ENSG00000240184.PCDHGC3",1.11805639599474,5.38086495150861e-11,3.62305235515889e-09
"ENSG00000101082.SLA2","ENSG00000148335.NTMT1",1.11803997357319,0.000172931759984319,0.00152575875221944
"ENSG00000130775.THEMIS2","ENSG00000236648.RP11.473A10.2",1.11799810393135,2.01727520363958e-05,0.000320059775231908
"ENSG00000091140.DLD","ENSG00000163683.SMIM14",1.11799053739846,0.000179050700050377,0.00156088331875539
"ENSG00000168310.IRF2","ENSG00000234902.AC007879.2",1.1179687854157,4.41846195438429e-05,0.000568109261408857
"ENSG00000107625.DDX50","ENSG00000113749.HRH2",1.11794586036148,2.68231674197502e-05,0.000396520911701583
"ENSG00000037241.RPL26L1","ENSG00000196345.ZKSCAN7",1.11793440090825,2.88589526077496e-05,0.000418498738158805
"ENSG00000029363.BCLAF1","ENSG00000241912.RP11.292E2.2",1.11792537125732,8.27283069307296e-07,2.53412955061107e-05
"ENSG00000112697.TMEM30A","ENSG00000250643.RP11.93K22.6",1.11790384777812,0.000802390792634659,0.00485845457694739
"ENSG00000108840.HDAC5","ENSG00000227917.RP11.143M1.3",1.11788044512172,0.00155345206502099,0.00825000811008219
"ENSG00000138795.LEF1","ENSG00000079150.FKBP7",1.11787241821071,4.33448912700191e-16,4.32427697984405e-14
"ENSG00000136100.VPS36","ENSG00000230257.NFE4",1.11783548680021,4.87808429186015e-05,0.000613949116125463
"ENSG00000132780.NASP","ENSG00000228176.RP4.656G21.1",1.11781764507634,1.44581165221783e-07,5.64547971987924e-06
"ENSG00000077684.JADE1","ENSG00000231145.AC013468.1",1.11781738019367,0.0019604023629429,0.00991124091957468
"ENSG00000172766.NAA16","ENSG00000078487.ZCWPW1",1.11781373915926,0.00122758456958912,0.00685470557256583
"ENSG00000144021.CIAO1","ENSG00000023572.GLRX2",1.11780176858393,0.000868294710146641,0.00518663188145588
"ENSG00000125827.TMX4","ENSG00000171505.OR1N1",1.11779823497701,4.18022072905262e-06,9.38078512839182e-05
"ENSG00000152240.HAUS1","ENSG00000234860.RP11.547C13.1",1.11778280119576,4.93799337916723e-05,0.000619035946315997
"ENSG00000148688.RPP30","ENSG00000176515.AL033381.1",1.11778207060047,6.81787576039786e-05,0.000784099848944587
"ENSG00000100813.ACIN1","ENSG00000174697.LEP",1.1177744207015,0.00045349902742621,0.00311194670599544
"ENSG00000112699.GMDS","ENSG00000233276.GPX1",1.11773672487843,0.00179550514979559,0.00925685893651379
"ENSG00000077150.NFKB2","ENSG00000244476.ERVFRD.1",1.117709940358,0.00189558722457818,0.0096346797984362
"ENSG00000111642.CHD4","ENSG00000227748.RP11.497D6.3",1.11770721928676,0.000353162587147801,0.00260228658085899
"ENSG00000175467.SART1","ENSG00000112175.BMP5",1.11770154598684,0.000105697148613312,0.00107473808261828
"ENSG00000102901.CENPT","ENSG00000188676.IDO2",1.11765535951671,0.000191204322616427,0.00163161592810391
"ENSG00000129255.MPDU1","ENSG00000164944.KIAA1429",1.11764776067037,0.000219754418641094,0.00181430695286224
"ENSG00000067334.DNTTIP2","ENSG00000117411.B4GALT2",1.11762176808351,3.80460032448979e-06,8.71354076720588e-05
"ENSG00000136810.TXN","ENSG00000251662.CTC.369A16.3",1.11760847354648,3.50176792529378e-12,2.73467982854397e-10
"ENSG00000080845.DLGAP4","ENSG00000230676.RP11.65J3.3",1.11757555339667,0.000455928434838291,0.00312283117391935
"ENSG00000174165.ZDHHC24","ENSG00000226497.RP11.406O16.1",1.11755870772443,4.01009537799962e-05,0.000525964510255022
"ENSG00000167508.MVD","ENSG00000169085.C8orf46",1.11748806480818,9.68109586429761e-05,0.00100973084199531
"ENSG00000100883.SRP54","ENSG00000146859.TMEM140",1.11748268951451,0.000249727191711063,0.00200782769538156
"ENSG00000122203.KIAA1191","ENSG00000075914.EXOSC7",1.11747988940754,0.00172119773084369,0.00892988198428338
"ENSG00000196284.SUPT3H","ENSG00000221955.SLC12A8",1.11741480071906,0.00041465414933343,0.00291989461032835
"ENSG00000142444.C19orf52","ENSG00000234973.RP11.272J7.4",1.11739675151761,0.000598204280224083,0.00385484699346294
"ENSG00000159023.EPB41","ENSG00000162542.TMCO4",1.11732286563468,3.8960837640079e-05,0.000515554695299795
"ENSG00000173846.PLK3","ENSG00000229388.RP11.442N24__B.1",1.11730243315687,0.000441835438336884,0.00305153109007224
"ENSG00000126561.STAT5A","ENSG00000179698.KIAA1875",1.11729877005854,0.000726828506819299,0.00449184039472157
"ENSG00000134779.TPGS2","ENSG00000165138.ANKS6",1.11728714940425,1.38863468937181e-05,0.000240330917402178
"ENSG00000038002.AGA","ENSG00000183671.GPR1",1.11727155662121,0.000726992168843943,0.00449184039472157
"ENSG00000137824.RMDN3","ENSG00000196998.WDR45",1.11727098918796,0.00137314292460147,0.00747791895635353
"ENSG00000004534.RBM6","ENSG00000235848.RMDN2.AS1",1.11722581751021,7.37242364892546e-05,0.000829778692441079
"ENSG00000034053.APBA2","ENSG00000189221.MAOA",1.11720385629509,0.000447923618875535,0.00308352043268545
"ENSG00000163605.PPP4R2","ENSG00000162994.CLHC1",1.11720244730243,0.000430646579568874,0.00299487977141785
"ENSG00000104324.CPQ","ENSG00000082196.C1QTNF3",1.11719324547769,0.000289116224811909,0.00223040877076555
"ENSG00000189180.ZNF33A","ENSG00000253538.CTB.32P11.1",1.11719251117966,0.000752425019409085,0.00462498669188391
"ENSG00000107175.CREB3","ENSG00000038427.VCAN",1.11714674116631,0.000368648945274897,0.00268622079336254
"ENSG00000134594.RAB33A","ENSG00000251024.RP11.203B7.1",1.11714154100073,0.000901793803027065,0.00534318436463953
"ENSG00000138378.STAT4","ENSG00000233920.RP5.1061H20.5",1.11708258025659,0.000177608335715876,0.00155250362123903
"ENSG00000152404.CWF19L2","ENSG00000203797.DDO",1.1170440754615,0.000124125490653091,0.0012024459707141
"ENSG00000115816.CEBPZ","ENSG00000158874.APOA2",1.11704110417682,5.84064916403341e-05,0.000698641367361309
"ENSG00000090661.CERS4","ENSG00000170759.KIF5B",1.11703982976325,0.00103122523281534,0.00596131890236508
"ENSG00000196329.GIMAP5","ENSG00000132463.GRSF1",1.11702971312801,1.12464702087555e-14,1.03527289771902e-12
"ENSG00000165632.TAF3","ENSG00000113721.PDGFRB",1.11702179978505,0.000364498146853677,0.00266213575634221
"ENSG00000131943.C19orf12","ENSG00000151208.DLG5",1.11699063849648,0.000790393538654894,0.00479495347948711
"ENSG00000100983.GSS","ENSG00000223478.RP11.545E17.3",1.11697131365764,0.00107077556589657,0.00615377601907878
"ENSG00000145439.CBR4","ENSG00000273456.RP11.686O6.2",1.11695601387376,0.00115370385563379,0.00652726453951956
"ENSG00000013583.HEBP1","ENSG00000112110.MRPL18",1.11695094914433,0.000167981921125329,0.00149316559541524
"ENSG00000181061.HIGD1A","ENSG00000084764.MAPRE3",1.11694998435638,0.000125976111073902,0.00121052687670863
"ENSG00000158201.ABHD3","ENSG00000158079.PTPDC1",1.11690845350322,6.90152806078906e-05,0.000789841544734748
"ENSG00000184432.COPB2","ENSG00000042493.CAPG",1.11689334868329,0.00165757242955131,0.00867339589047174
"ENSG00000145241.CENPC","ENSG00000248672.LY75.CD302",1.11689035634777,0.000671874451360012,0.00421553100779224
"ENSG00000169241.SLC50A1","ENSG00000142867.BCL10",1.11688715912312,1.70426828751777e-05,0.000282881813751317
"ENSG00000141698.NT5C3B","ENSG00000180900.SCRIB",1.11678919695166,0.00123355105969143,0.00687692084330606
"ENSG00000103994.ZNF106","ENSG00000230317.RP11.104D21.3",1.11675077220128,0.00149830624447068,0.00802649015698309
"ENSG00000137880.GCHFR","ENSG00000250232.AF196779.12",1.11671218376757,3.83208473004601e-09,2.0396752662298e-07
"ENSG00000138041.SMEK2","ENSG00000235736.RP1.10C16.1",1.11670695350185,9.99380338204608e-05,0.00103318911050047
"ENSG00000163516.ANKZF1","ENSG00000231612.RP11.522M21.3",1.11669782025429,0.000270794840635519,0.00213046890516507
"ENSG00000153391.INO80C","ENSG00000178919.FOXE1",1.11669078440734,0.000667451777722807,0.00420116316757922
"ENSG00000240857.RDH14","ENSG00000116604.MEF2D",1.11668436974915,3.47027996694165e-05,0.000477100900216978
"ENSG00000198961.PJA2","ENSG00000225044.RP11.204C23.1",1.11667293037168,0.000271436644729275,0.00213463692336621
"ENSG00000029725.RABEP1","ENSG00000164893.SLC7A13",1.11665659123313,0.00124509999416289,0.00692359033517913
"ENSG00000076108.BAZ2A","ENSG00000122550.KLHL7",1.11662469650013,0.00108104949364126,0.00620276967820961
"ENSG00000172172.MRPL13","ENSG00000272144.CTD.2035E11.5",1.11661513083948,0.00043098613592102,0.00299614769061475
"ENSG00000136628.EPRS","ENSG00000203818.HIST2H3PS2",1.11658053195873,1.25319529918809e-05,0.000221517963135706
"ENSG00000188042.ARL4C","ENSG00000226277.AC105393.2",1.11655961836519,9.93725086489202e-15,9.19195705002512e-13
"ENSG00000122068.FYTTD1","ENSG00000243179.AC110769.3",1.1165366038954,4.60247176451483e-05,0.000587015391384405
"ENSG00000143368.SF3B4","ENSG00000116675.DNAJC6",1.1165337861613,4.20129507301716e-06,9.40724766349495e-05
"ENSG00000100811.YY1","ENSG00000185915.KLHL34",1.11648502978079,6.64139213611091e-07,2.09870194284566e-05
"ENSG00000133193.FAM104A","ENSG00000137075.RNF38",1.11645657780949,4.85934970517366e-05,0.000612400189365636
"ENSG00000105879.CBLL1","ENSG00000249348.UGDH.AS1",1.1164441467385,0.00124350887637974,0.00692028669375464
"ENSG00000111615.KRR1","ENSG00000173852.DPY19L1",1.11643983620115,3.30459064512614e-05,0.000463007167227048
"ENSG00000134202.GSTM3","ENSG00000273395.FLJ00388",1.11639354574712,0.000470849037353589,0.00320115541399461
"ENSG00000125375.ATP5S","ENSG00000204990.RP5.842K16.1",1.11638880869422,0.000204736792322434,0.00172469477352077
"ENSG00000144401.METTL21A","ENSG00000186197.EDARADD",1.11632350623052,3.40185016086133e-05,0.000472121302368627
"ENSG00000138175.ARL3","ENSG00000095951.HIVEP1",1.11629389715041,0.000259087206553447,0.00206047859802835
"ENSG00000052723.SIKE1","ENSG00000226938.RP11.117D22.1",1.11629335067458,0.000681095824951087,0.00425936361813028
"ENSG00000012061.ERCC1","ENSG00000203876.RP11.451M19.3",1.11628785699624,3.63732965548695e-06,8.45907276350764e-05
"ENSG00000021300.PLEKHB1","ENSG00000135316.SYNCRIP",1.1162414476327,0.000108880727358247,0.00109599696767639
"ENSG00000071051.NCK2","ENSG00000170075.GPR37L1",1.11624054736861,0.00120690036363487,0.00677392825598303
"ENSG00000117859.OSBPL9","ENSG00000084652.TXLNA",1.11623696443932,0.00148890503671252,0.00798286029109651
"ENSG00000176171.BNIP3","ENSG00000256018.HIST1H3G",1.11623172204543,0.00103476143308921,0.00597677450970444
"ENSG00000159176.CSRP1","ENSG00000198162.MAN1A2",1.11623011620864,0.000176043103919689,0.00154442971693816
"ENSG00000163728.TTC14","ENSG00000224850.AC108051.3",1.11618070339094,1.2464754906041e-05,0.000221150749287348
"ENSG00000154640.BTG3","ENSG00000167822.OR8J3",1.11616500802154,0.00170979730899928,0.00888712158291904
"ENSG00000086712.TXLNG","ENSG00000173085.COQ2",1.11616449450676,7.69787549969553e-05,0.000855836335826322
"ENSG00000137692.DCUN1D5","ENSG00000135535.CD164",1.11614560239458,0.000321076612315378,0.0024182272125176
"ENSG00000080608.KIAA0020","ENSG00000172058.SERF1A",1.11603221762808,0.00149301162395732,0.00800037584209973
"ENSG00000143499.SMYD2","ENSG00000237253.RP11.666A1.5",1.11602784918636,0.000167170856059529,0.00148713382923171
"ENSG00000041988.THAP3","ENSG00000197921.HES5",1.11600433805857,0.00188480927365706,0.00959595537980581
"ENSG00000198830.HMGN2","ENSG00000157191.NECAP2",1.11593421469851,0.000174980837898966,0.00153794274269594
"ENSG00000116001.TIA1","ENSG00000152092.ASTN1",1.11592559488551,0.000350760270805695,0.00258959200317804
"ENSG00000109920.FNBP4","ENSG00000137200.CMTR1",1.11590851048706,1.53075774859352e-05,0.000258984936558994
"ENSG00000108292.MLLT6","ENSG00000261710.RP11.953B20.1",1.11579667526977,8.01360059691631e-05,0.000878086022853595
"ENSG00000078369.GNB1","ENSG00000131584.ACAP3",1.11573579770174,0.000135788186947149,0.00126897690155857
"ENSG00000124588.NQO2","ENSG00000164062.APEH",1.11573454376132,0.000313840103011066,0.00237782233116337
"ENSG00000112365.ZBTB24","ENSG00000114127.XRN1",1.11573437562205,0.00138411884757649,0.00752078781200498
"ENSG00000112079.STK38","ENSG00000114573.ATP6V1A",1.11571199960123,7.19978837680674e-05,0.000815163205704411
"ENSG00000130005.GAMT","ENSG00000223784.RP11.554I8.2",1.11570494440402,8.57036533355841e-05,0.000923591867018541
"ENSG00000135686.KLHL36","ENSG00000198363.ASPH",1.11570343779692,0.000829085442484189,0.00499943769194184
"ENSG00000196642.RABL6","ENSG00000253873.PCDHGA11",1.1157006391361,0.000340017544492142,0.00252988454131111
"ENSG00000146833.TRIM4","ENSG00000263327.TAPT1.AS1",1.11569362657503,9.54953904244072e-05,0.00100036540106491
"ENSG00000163950.SLBP","ENSG00000234455.AC067960.1",1.11567110736483,1.83407246173357e-06,4.82710645833332e-05
"ENSG00000064201.TSPAN32","ENSG00000204632.HLA.G",1.11566844445606,3.74391869656913e-06,8.63684876066887e-05
"ENSG00000267216.AC010642.1","ENSG00000242180.OR51B5",1.11564565849719,1.68277186451532e-06,4.52259772614095e-05
"ENSG00000112096.SOD2","ENSG00000239219.RP11.379K17.4",1.11563584274598,1.63716164592262e-06,4.43756972447446e-05
"ENSG00000004478.FKBP4","ENSG00000236822.RP11.137J7.2",1.11561478031974,0.000161974965389015,0.00145655165903147
