"","Gene","effect.size","p.value","q.value"
"ID1__chr20","HSPA12B__chr20",9.60925929738159,1.43986847165305e-176,3.62808458363992e-174
"FAP__chr2","FAM74A3__chr9",9.60888701931196,0,0
"SPON1__chr11","SNRPN__chr15",9.51647794280864,1.89006584491789e-15,3.92942401950036e-14
"KIT__chr4","KIAA1462__chr10",9.50374515964173,9.83400404071374e-06,0.000112837284979604
"CRISPLD2__chr16","CR1L__chr1",9.47681000922756,2.52677844543696e-36,9.94813730455576e-35
"ITGA1__chr5","IPMK__chr10",9.31700513229955,6.0719878644742e-48,3.00388551473386e-46
"CALCRL__chr2","CACNB2__chr10",9.25995991730215,1.88383493188987e-08,2.65676959275036e-07
"OLFML2A__chr9","NTPCR__chr1",9.15622495715755,1.49792459294266e-09,2.23600149742736e-08
"TBX3__chr12","SYNGR3__chr16",9.09426206363839,1.60696324465996e-25,4.74506115587249e-24
"FBN1__chr15","FAM89A__chr1",9.07379501500272,4.06296225842458e-60,2.46095707563166e-58
"CAV1__chr7","CASK__chrX",9.0127541260941,3.37460645036623e-45,1.59035692516262e-43
"LCP1__chr13","KRTCAP3__chr2",9.00558621905173,8.6424234454153e-12,1.47139205649963e-10
"APCDD1__chr18","APAF1__chr12",9.00438783270397,2.43675326997088e-49,1.218247706241e-47
"KRT18__chr12","KLHDC5__chr12",8.98509972975015,1.54257746702501e-101,1.6948621495255e-99
"PHLDA1__chr12","PDRG1__chr20",8.96915226992253,7.71983430885572e-152,1.43028851734074e-149
"CCDC80__chr3","CCDC53__chr12",8.96646145528839,1.20699794749738e-25,3.59210192311897e-24
"CD53__chr1","CD209__chr19",8.91669160756986,0.000529283542551667,0.00501876587413015
"ANO1__chr11","ANKRD9__chr14",8.90255237603568,3.86345679993238e-20,9.68323695028146e-19
"HLA.DRB1__chr6","HIGD2A__chr5",8.88283848941427,1.08998069681976e-34,4.11969104169998e-33
"CXCR4__chr2","CTU1__chr19",8.86873189218215,3.79817417228909e-06,4.52571850617397e-05
"MICAL2__chr11","MEIS1__chr2",8.83476263673077,2.10344974610197e-68,1.43505390981354e-66
"HLA.DRA__chr6","HIGD1A__chr3",8.82467472268477,8.66663032739393e-35,3.28220400655492e-33
"ABCC8__chr11","ABCC6__chr16",8.81208237276293,7.11122151209167e-147,1.25596134706083e-144
"AEBP1__chr7","ADRBK1__chr11",8.77435310804551,1.55139082773157e-26,4.79839343084637e-25
"MT2A__chr16","MRPL21__chr11",8.76558941812961,4.86048514489239e-45,2.2849116484621e-43
"TBX2__chr17","SYNGR2__chr17",8.731301559332,1.79366792525649e-22,4.87722826640246e-21
"FLRT2__chr14","FLJ30403__chr19",8.72354205008163,2.0589693633137e-126,3.06381126203955e-124
"AHNAK__chr11","AGXT2L2__chr5",8.6659221826246,4.3215852894884e-173,1.07459630000989e-170
"ALOX5AP__chr13","ALMS1P__chr2",8.63530479079145,2.28551078932796e-06,2.76691754623445e-05
"CAV2__chr7","CASP10__chr2",8.59322487783345,5.67473568947492e-193,1.67564304780777e-190
"AQP3__chr9","APOPT1__chr14",8.56711231148687,6.62562324612954e-50,3.33008053471692e-48
"A2M__chr12","A2ML1__chr12",8.42664730883781,4.90485172204223e-10,7.48722842028709e-09
"IER3__chr6","HSPB8__chr12",8.41161440561526,4.60508932208101e-126,6.79898265692867e-124
"IGFBP7__chr4","IDH1.AS1__chr2",8.39902104554995,2.19474170352651e-98,2.31710774934324e-96
"UNC5B__chr10","TWF1__chr12",8.37498612249038,1.31834474148986e-85,1.15342957984608e-83
"MMP2__chr16","MICAL3__chr22",8.22936863910503,4.03700175833398e-16,8.68920947938445e-15
"KIAA1199__chr15","KCTD6__chr3",8.19266917510483,5.5812070061529e-05,0.000592881675111172
"RUNX3__chr1","RPL39__chrX",8.19168657188587,7.90019679076557e-12,1.34867135457893e-10
"MEG3__chr14","MAX__chr14",8.16945846138047,4.11888358638523e-57,2.35162120892773e-55
"MCAM__chr11","MAP3K14.AS1__chr17",8.15517908067949,1.18019917315446e-30,4.07740474849598e-29
"RGS4__chr1","RBM41__chrX",8.14811337883844,9.35935514560162e-208,2.94788489235966e-205
"F2RL2__chr5","EVI2B__chr17",8.12356073516385,1.87971973694112e-16,4.10195653449345e-15
"CRYBA2__chr2","CRELD1__chr3",8.11806749803108,2.98283109511426e-179,7.82910306048185e-177
"CHGA__chr14","CGNL1__chr15",8.11324476584359,1.84824055544257e-50,9.36408847634148e-49
"SNAI1__chr20","SLC5A1__chr22",8.09761225079804,5.1024693928561e-46,2.42887825154142e-44
"SCGN__chr6","RUFY3__chr4",8.09603198371871,8.3611379791712e-151,1.5340658789357e-148
"RSAD2__chr2","RPL13AP17__chr7",8.09476917054617,1.97221281453044e-10,3.08533756365862e-09
"TNC__chr9","TMEM170B__chr6",8.08620850329522,5.75136248701665e-05,0.000610613754380004
"ADAMTS9__chr3","ADAMTS3__chr4",8.03119312407255,1.13819983281317e-22,3.117347889928e-21
"NFIB__chr9","NCOR2__chr12",7.98049774223836,1.19253976111967e-242,5.00813697903101e-240
"BACE2__chr21","B4GALT3__chr1",7.9768315327341,1.62649119353604e-164,3.53303799717749e-162
"TIMP2__chr17","TDH__chr8",7.85735947678813,1.71265537933589e-168,3.94704406813287e-166
"MAFB__chr20","LRRN2__chr1",7.83209521189377,8.89096515995076e-245,3.90747580448254e-242
"C1S__chr12","C1QA__chr1",7.80147432268737,5.91078292938218e-78,4.73313456777391e-76
"CYP17A1__chr10","CXCR5__chr11",7.78163569384285,9.67990053638531e-06,0.000111136549414708
"PSAT1__chr9","PRF1__chr10",7.75902094596119,2.12811659257664e-106,2.52938033751657e-104
"ANXA3__chr4","ANTXR2__chr4",7.7449433484128,1.5059523412181e-81,1.25372190944228e-79
"PASK__chr2","OTUD3__chr1",7.71441872809639,3.29026967556132e-05,0.000358796978238648
"LGALS3__chr14","LANCL2__chr7",7.65759167535088,1.00751476106387e-83,8.53812284958967e-82
"COL18A1__chr21","CNTN3__chr3",7.64984382904713,1.07165163763247e-51,5.59449520662385e-50
"AOX1__chr2","ANXA3__chr4",7.6435299151921,6.37254920747688e-70,4.51042827426584e-68
"MUC13__chr3","MS4A14__chr11",7.63379365653768,7.42167216884969e-45,3.46308050980053e-43
"ITGA5__chr12","IPO5__chr13",7.56663370622706,1.98147042143372e-58,1.15931356112243e-56
"MYLK__chr3","MTFR1L__chr1",7.5326916276938,2.11435950132432e-29,7.05956993922737e-28
"UBE2C__chr20","TSPAN2__chr1",7.53090202471323,0.000962849645601263,0.00871452710851182
"C15orf48__chr15","C14orf23__chr14",7.51340342727188,8.97089445290153e-107,1.07298710994261e-104
"IGSF6__chr16","IFFO1__chr12",7.49191400323678,6.85944810399849e-08,9.31248924348875e-07
"TNFRSF11B__chr8","TMEM183A__chr1",7.47490219222311,1.24484118355359e-15,2.61679740676259e-14
"BASP1__chr5","BAIAP3__chr16",7.46549485945435,1.35721900537871e-37,5.480496744369e-36
"CREB5__chr7","CPNE8__chr12",7.40428489721547,4.25163885948674e-96,4.34310654954489e-94
"ROBO4__chr11","RHOV__chr15",7.3946619440115,6.21338636435202e-09,9.0046453614666e-08
"FGF2__chr4","FCHSD2__chr11",7.37482350413356,5.75708134577486e-07,7.2774129279233e-06
"PDGFRA__chr4","PCDH17__chr13",7.35176367707483,8.89505481863361e-26,2.66400548276605e-24
"SERPINF1__chr17","SCRG1__chr4",7.34838050995462,1.91561999941935e-35,7.40314657444314e-34
"PRDM1__chr6","PP7080__chr5",7.32370782624365,1.45227586246943e-29,4.90091236588343e-28
"ADAMTS1__chr21","ADAMTS13__chr9",7.31388733293312,8.58306471351786e-22,2.27174729630337e-20
"SCARA3__chr8","RSG1__chr1",7.29437854321525,2.7913726260354e-12,4.9208358103374e-11
"ASPM__chr1","ASL__chr7",7.24987220568198,2.21743079080981e-05,0.000246065807896206
"ERP27__chr12","ERCC.00131",7.24666777999608,7.50707771395844e-59,4.43339858244958e-57
"KANK4__chr1","ITGB3BP__chr1",7.24582337226706,1.72458331692899e-09,2.56018660827369e-08
"STEAP4__chr7","SPSB1__chr1",7.2399531357075,3.405460481788e-33,1.24000755654778e-31
"PCDH7__chr4","PABPC1P2__chr2",7.22419794395761,1.44688467657574e-43,6.63670548978844e-42
"NEUROD1__chr2","NCK2__chr2",7.18426380700044,2.86221860373025e-165,6.36355378509344e-163
"PDLIM3__chr4","PCDHA8__chr5",7.16745089266014,2.30444997363308e-59,1.36948099376472e-57
"CDK1__chr10","CDH17__chr8",7.12145660301125,2.57518777531959e-07,3.35395579448584e-06
"FOXF2__chr6","FLVCR1.AS1__chr1",7.11655041105712,5.89697684596585e-22,1.56518354543627e-20
"PLXDC1__chr17","PITPNA__chr17",7.11589020695476,2.7408310409619e-18,6.35536503215927e-17
"LAMP5__chr20","KREMEN2__chr16",7.10923631466987,2.30606079393119e-16,5.01495246072631e-15
"ID3__chr1","HSPA14__chr10",7.10649607046238,1.20123317414716e-73,9.08036181001325e-72
"SPOCK1__chr5","SNRPE__chr1",7.09667225989425,1.04988998007517e-42,4.69050138143276e-41
"PAX6__chr11","OXA1L__chr14",7.095541909525,5.84056262274594e-225,2.20749904889306e-222
"ADCYAP1__chr18","ADCY4__chr14",7.07895123465849,8.79475688568594e-69,6.04375693184338e-67
"LDHB__chr12","KY__chr3",7.05109012112462,4.4643646109547e-158,9.07178090514215e-156
"TC2N__chr14","SYNJ2BP__chr14",7.02581079144891,5.62943028985201e-104,6.44757415864383e-102
"DMBT1__chr10","DKC1__chrX",7.02395650740523,1.10690953124395e-06,1.37530416314584e-05
"MEDAG__chr13","MATN1__chr1",6.99629029566765,1.05327361394547e-05,0.000120488890776886
"MUC20__chr3","MS4A4A__chr11",6.99167843551923,2.33474353140502e-119,3.12921867067319e-117
"CLDN10__chr13","CISD3__chr17",6.91296487659038,3.87813818569504e-106,4.58056596457906e-104
"S100A6__chr1","RPRM__chr2",6.90352311999748,5.35811409374976e-69,3.69553431181325e-67
"LTBP1__chr2","LRP4.AS1__chr11",6.9004919071048,5.51541890430671e-52,2.91146330875944e-50
"IRX4__chr5","INSIG1__chr7",6.87257427367169,9.07106920417435e-07,1.13451400278284e-05
"TGM2__chr20","TBC1D9__chr4",6.87178112320772,9.74515093164621e-31,3.37296451110348e-29
"MMP11__chr22","MGST2__chr4",6.86112834277482,1.5119843798964e-14,3.01408025435467e-13
"SLPI__chr20","SLC34A3__chr9",6.84204706643785,5.56673286420178e-15,1.13118406094285e-13
"ANLN__chr7","ANKRD6__chr6",6.8256539942506,1.92699991587372e-06,2.35400416355407e-05
"TMSB4X__chrX","TMEM159__chr16",6.78601032083656,7.30407271077429e-70,5.15046142120196e-68
"HSPB8__chr12","HRASLS__chr3",6.77954528676256,2.77094408728648e-74,2.12005268670202e-72
"UCHL1__chr4","TTLL11__chr9",6.70482542818047,3.45995704110807e-156,6.6720681798837e-154
"LRRC32__chr11","LOC730091__chr3",6.68921940263018,2.68715134226981e-26,8.25720098637639e-25
"SIX3__chr2","SF3A3__chr1",6.67521611699359,1.04588615390718e-14,2.09821194655392e-13
"LOX__chr5","LOC644669__chr18",6.66322842251458,7.86748145816217e-15,1.58676269579881e-13
"ACVRL1__chr12","ACVR2A__chr2",6.64887977940866,1.50534555954007e-10,2.3686944533046e-09
"PCSK2__chr20","PARP15__chr3",6.64502063237505,2.42988031273776e-85,2.1064164289045e-83
"IFITM2__chr11","HTR7P1__chr12",6.64280317440568,2.36264731612502e-143,3.9512662814275e-141
"FPR3__chr19","FNDC9__chr5",6.62633534466256,0.000990214165810231,0.00895362072032619
"ENC1__chr5","ELOVL2__chr6",6.59529169212717,3.71234792866453e-33,1.34656336191751e-31
"FGL2__chr7","FEM1A__chr19",6.59083688296297,4.95948410061295e-05,0.000530114991704658
"ABCC3__chr17","ABCC2__chr10",6.58206476039972,4.87306796927463e-149,8.85492677724538e-147
"PTGS1__chr9","PRR3__chr6",6.57818923184584,4.53356788800056e-11,7.37944581803915e-10
"MGP__chr12","MEFV__chr16",6.5640319560134,6.14167719910809e-05,0.000651686781070997
"HLA.DQB1__chr6","HIF3A__chr19",6.51464906783642,8.26897182487999e-37,3.27603835527426e-35
"GFPT2__chr5","GCA__chr2",6.50462668335065,1.42700039335487e-33,5.25681353481877e-32
"ZNF469__chr16","ZMYM6NB__chr1",6.47163553184109,1.92578137772559e-17,4.35849299116864e-16
"NKX2.3__chr10","NECAP1__chr12",6.44378744107316,5.70515329333694e-08,7.79852301661356e-07
"ITGA2__chr5","IPO11__chr5",6.4163723695527,1.33354072973121e-73,1.00004971073255e-71
"LITAF__chr16","LINC00479__chr21",6.39764176040082,1.05863960526467e-112,1.37028570275971e-110
"LHFP__chr13","LAX1__chr1",6.36144782417546,6.92105944126867e-23,1.90384543407708e-21
"IL7R__chr5","IGSF21__chr1",6.36043531950302,0.000699771060775546,0.00651309651667167
"CREB3L1__chr11","CPNE3__chr8",6.30796360776585,1.84639148396515e-95,1.87597345505234e-93
"VCAM1__chr1","UCHL5__chr1",6.30544654558106,1.24321918939319e-25,3.69408116999254e-24
"CDKN1A__chr6","CDIPT__chr16",6.27326856701069,1.85233334652047e-79,1.50237749281304e-77
"KRT8__chr12","KLHL25__chr15",6.26608138787298,1.02979536826517e-96,1.06344660488935e-94
"TFPI__chr2","TBC1D22A__chr22",6.25262689860709,1.61643463817244e-104,1.8740725025879e-102
"PTPRC__chr1","PRTFDC1__chr10",6.18563953003389,0.000115121373251931,0.00118559330338691
"NR5A2__chr1","NME1.NME2__chr17",6.17949089579648,1.28818491253024e-131,1.94752947815972e-129
"C8orf4__chr8","C7orf53__chr7",6.16041327267706,4.33447070619349e-88,3.90061082884021e-86
"MPEG1__chr11","MIS18A__chr21",6.15587926950556,1.39023004223159e-05,0.000156944846703062
"FAM129A__chr1","FAF1__chr1",6.12245823383282,8.16579042029099e-63,5.23108838517489e-61
"CTSH__chr15","CTAGE9__chr6",6.11632598126002,2.03820845489563e-46,9.72678368197416e-45
"ANXA2P2__chr9","ANP32C__chr4",6.11456930283095,1.24128343074729e-123,1.76374242663627e-121
"GABRA1__chr5","FUK__chr16",6.11456368559051,2.76598690330072e-09,4.06466722383957e-08
"TIE1__chr1","TCFL5__chr20",6.1141456241801,4.62050320532194e-08,6.38291444255658e-07
"CLEC14A__chr14","CLASRP__chr19",6.11066973718735,5.22577207819844e-08,7.18230114427594e-07
"LAMC2__chr1","KRBA2__chr17",6.10623492110139,4.52269629122651e-22,1.20720218236721e-20
"HADH__chr4","GTPBP1__chr22",6.08628973255492,2.43212171554959e-122,3.40461008744119e-120
"GNG11__chr7","GLRX2__chr1",6.07013484604914,6.36385145122582e-35,2.41494105874027e-33
"SEL1L3__chr4","SBF1__chr22",6.0633724293129,8.68684197838487e-157,1.72804147060545e-154
"PTPRN__chr2","PSD4__chr2",6.05290529589285,9.00258547827068e-159,1.86956989415779e-156
"TPM2__chr9","TMEM67__chr8",6.03564487728187,1.71862487198862e-28,5.58051079567712e-27
"AQP8__chr16","AQP11__chr11",5.98470719245534,4.91364662051339e-06,5.79276942198766e-05
"AGT__chr1","AGR2__chr7",5.98386872815294,3.42432796277882e-53,1.86492650837447e-51
"LAMB3__chr1","KPTN__chr19",5.98163163185072,1.85572148081915e-37,7.44573769522724e-36
"MYOF__chr10","MTMR9__chr8",5.97275546491499,1.32332182723925e-110,1.68973891156536e-108
"VNN1__chr6","UGT8__chr4",5.95632681622021,1.17003307983201e-42,5.21492574119463e-41
"HABP2__chr10","GTF3C2__chr2",5.94925377772376,2.09061246354447e-52,1.11921796986015e-50
"LGALS9__chr17","LAPTM5__chr1",5.92763071994746,7.30036729212198e-124,1.05314764188184e-121
"SRPX2__chrX","SOX18__chr20",5.92648471741728,7.98731520216594e-33,2.86925921384268e-31
"CSF1R__chr5","CRK__chr17",5.92253404132018,1.22124281559024e-06,1.51238838329124e-05
"LAD1__chr1","KNDC1__chr10",5.91515711766768,7.30992642284431e-126,1.07087588789854e-123
"KCNE4__chr2","JDP2__chr14",5.9133103519482,1.05281119647565e-18,2.49323633972392e-17
"MTUS1__chr8","MRPS9__chr2",5.91243993863015,4.30954318796351e-137,6.84384429967517e-135
"GULP1__chr2","GSTA7P__chr6",5.90516928775322,4.04471195519382e-103,4.57706386402712e-101
"F2RL3__chr19","EVI5L__chr19",5.89734699204342,2.25096612901263e-07,2.93978976545132e-06
"GPR4__chr19","GPCPD1__chr20",5.89508754594985,1.80631702871394e-07,2.37548915856896e-06
"AURKB__chr17","ATXN7L1__chr7",5.87706301162914,5.48240925597722e-05,0.000583042037813492
"NREP__chr5","NMNAT2__chr1",5.85392376867907,4.91808792702269e-21,1.26451735571258e-19
"HES1__chr3","HCG9__chr6",5.84149471566164,1.94921557360667e-142,3.20315442695816e-140
"GPR116__chr6","GOLGA8I__chr15",5.80975109533571,1.43183479408598e-12,2.56238768358304e-11
"TGFB3__chr14","TBC1D3C__chr17",5.80867535659846,2.66567338243812e-09,3.92335635368501e-08
"GJA1__chr6","GEM__chr8",5.79371661476387,2.91333187907563e-25,8.48322740381685e-24
"BAAT__chr9","B4GALNT3__chr12",5.78454605831606,1.81703606912448e-38,7.51386162676464e-37
"DUSP4__chr8","DSG1__chr18",5.76878337029198,2.05074055801814e-88,1.85430119930272e-86
"PDX1__chr13","PCDHB1__chr5",5.73408811617845,3.55954542974364e-104,4.10172497142045e-102
"NID2__chr14","NDUFAF4__chr6",5.73155184334159,7.64421708252564e-26,2.30767435184616e-24
"ANTXR1__chr2","ANO7__chr2",5.72696886869059,4.68094750028205e-22,1.2476804775787e-20
"FKBP9L__chr7","FGF21__chr19",5.72052234115638,3.81857132717962e-33,1.38243986477089e-31
"PPP1R1A__chr12","POLK__chr5",5.71867197356341,5.96478691638863e-185,1.65768445802812e-182
"CTSE__chr1","CTAGE5__chr14",5.7157680467745,7.06073462650106e-13,1.28301695165016e-11
"PEG10__chr7","PCDHGB6__chr5",5.71396488434278,7.26405005362679e-52,3.82384451012365e-50
"SLC1A5__chr19","SH3GLB2__chr9",5.68716135830295,1.5408420367127e-62,9.77142040597201e-61
"FSCN1__chr7","FOXF2__chr6",5.66400155455962,5.94751185599753e-28,1.90501828906172e-26
"BMP8A__chr1","BLVRB__chr19",5.65769410684602,7.67999387884977e-31,2.66795081475189e-29
"UACA__chr15","TSG1__chr6",5.62654490587848,1.4513743703553e-23,4.08764125945968e-22
"BCL6B__chr17","BCL2A1__chr15",5.61148550890974,2.40216102281122e-05,0.000265784771715962
"AXL__chr19","AURKB__chr17",5.59874586358995,6.74138900347373e-11,1.08424484585231e-09
"TINAGL1__chr1","TDP2__chr6",5.57487873469282,2.30467896680187e-61,1.4279942004794e-59
"SLA__chr8","SFTPA2__chr10",5.57116530051099,0.000880813540693551,0.00804135956136557
"TMEM119__chr12","TGIF2.C20orf24__chr20",5.56803254245145,8.54494296661702e-11,1.36502394068579e-09
"G0S2__chr1","FSIP2__chr2",5.5662837131206,0.000291310906842364,0.00286728829036823
"EDNRB__chr13","E2F8__chr11",5.54862820413539,2.31800346900995e-06,2.80087145507354e-05
"SCD5__chr4","RTN1__chr14",5.52062795862674,9.839738098133e-131,1.47580452840093e-128
"FILIP1L__chr3","FGA__chr4",5.5049204804339,2.34676337323622e-76,1.84788059280908e-74
"PIEZO2__chr18","PER1__chr17",5.49582691037595,8.63633448570212e-21,2.1966278480592e-19
"LILRB2__chr19","LCN2__chr9",5.49027968164934,0.000178948493768744,0.00180457237739687
"CASR__chr3","CARS__chr11",5.46151687793256,1.95620082742151e-71,1.41100317696991e-69
"IRX2__chr5","INS.IGF2__chr11",5.45762338532591,1.97940550844418e-260,9.35170132464455e-258
"S1PR3__chr9","RPS16P5__chr6",5.43958493873449,7.20170835518828e-29,2.35463467986761e-27
"CDKN1C__chr11","CDK11A__chr1",5.43364532081734,8.54278230595356e-27,2.66405115541106e-25
"DAB2__chr5","CYP2D6__chr22",5.43183550390065,1.99509373006699e-59,1.18937795933142e-57
"CD9__chr12","CD44__chr11",5.42110717161374,7.5162414615103e-79,6.07016799741973e-77
"PMP22__chr17","PKDREJ__chr22",5.41687686452671,9.09974538636193e-15,1.83138432706568e-13
"CTRL__chr16","CTAG2__chrX",5.41233972987665,8.1158568100678e-24,2.29600991012966e-22
"ERG__chr21","ERCC.00086",5.4117547253361,2.31542992719633e-10,3.60139874602109e-09
"B3GNT7__chr2","B3GALT4__chr6",5.41171838496538,2.34147645812726e-91,2.23480919725701e-89
"SEMA3G__chr3","SCAMP5__chr15",5.40372393323959,2.91575330303831e-05,0.000320919661740349
"C10orf10__chr10","BTRC__chr10",5.40232868229061,2.2142518248254e-110,2.80838462990271e-108
"THBD__chr20","TBX15__chr1",5.38379320713231,5.20856765970552e-14,1.01059046851247e-12
"NEAT1__chr11","NAT1__chr8",5.33745589306895,2.24189985893474e-110,2.82449490227658e-108
"FLNA__chrX","FLJ22447__chr14",5.33517818077874,1.15051502362681e-67,7.73752061085389e-66
"ANGPT2__chr8","ANAPC1P1__chr2",5.31999087064744,0.000632082113345746,0.00591927045490976
"KLF6__chr10","KIAA1731__chr11",5.29964049307805,3.86929893372769e-102,4.27614100874771e-100
"SYT13__chr11","STK24__chr13",5.29191829756947,4.24339132862112e-75,3.25982151740983e-73
"PODXL__chr7","PLCB2__chr15",5.2782027392077,3.13792761133741e-13,5.84241931025166e-12
"NQO1__chr16","NLGN2__chr17",5.26056795644569,2.30513299674218e-50,1.16477014364796e-48
"MSN__chrX","MRC2__chr17",5.24492070068098,6.22661185847562e-93,6.00359749497307e-91
"ANGPTL4__chr19","ANAPC5__chr12",5.24049954272774,1.39788831034465e-27,4.43243175988142e-26
"KRT80__chr12","KLHL20__chr1",5.23414436245893,6.88642133848053e-38,2.80473255290097e-36
"TMEM97__chr17","TMEM126B__chr11",5.20175565909953,2.14882113027853e-36,8.47774983716153e-35
"SLC3A1__chr2","SLC22A16__chr6",5.1996946984954,5.77575360188962e-29,1.89826420119148e-27
"HLA.B__chr6","HIATL1__chr9",5.18691319678475,8.12954246818563e-59,4.78604652846642e-57
"ECSCR__chr5","DYRK1A__chr21",5.1681102199229,9.50164364358675e-06,0.00010922266519252
"NRP2__chr2","NOC4L__chr12",5.16646490004884,8.50508678315502e-11,1.35980651461983e-09
"IQGAP2__chr5","ING2__chr4",5.16265943701194,4.38285755588211e-134,6.73392212122441e-132
"SCG3__chr15","RTN4R__chr22",5.13902583536956,3.15784010245598e-84,2.70031050933091e-82
"GPRC5A__chr12","GPR115__chr6",5.07361228869767,7.52021928298235e-20,1.86505385839633e-18
"FABP5__chr8","EXOC3__chr5",5.06914628932052,3.33051488346009e-99,3.53595900379937e-97
"FRZB__chr2","FOXF1.AS1__chr16",5.01848588404496,6.56655416329849e-14,1.26498206501544e-12
"IFI30__chr19","HTATIP2__chr11",4.97677871999117,2.2190063796039e-05,0.000246096141794333
"TNFRSF12A__chr16","TMEM183B__chr1",4.97274761531946,1.21222252316976e-120,1.64809936999008e-118
"ZEB2__chr2","WT1__chr11",4.96721069865884,3.07495044785815e-31,1.08213060639894e-29
"CCNB2__chr15","CCDC9__chr19",4.95671819442746,0.000527310803200867,0.00500508265137619
"PSG4__chr19","PRICKLE4__chr6",4.95322710889567,1.98594042306156e-08,2.79659479247521e-07
